inventory_id,warehouse_id,product_id,stock_qty,reorder_point,last_restocked_at
1031,6,68,246,43,2025-06-29 12:12:30+00:00
1032,6,69,186,25,2023-04-06 22:20:02+00:00
1033,6,70,7,33,2023-04-12 23:46:27+00:00
1034,6,75,141,56,2024-01-22 14:25:41+00:00
1035,6,77,272,39,2023-09-09 00:49:44+00:00
1036,6,78,205,52,2025-05-13 04:58:50+00:00
1037,6,81,140,48,2023-04-05 02:59:34+00:00
1038,6,84,150,59,2025-04-04 10:47:14+00:00
1039,6,87,64,8,2023-12-30 08:07:40+00:00
1040,6,89,136,49,2024-08-22 13:09:42+00:00
1041,6,90,191,27,2022-11-18 22:17:49+00:00
1042,6,95,161,26,2024-11-19 16:59:47+00:00
1043,6,97,169,24,2024-10-07 02:36:52+00:00
1044,6,99,64,50,2025-01-20 15:57:57+00:00
1045,6,100,53,13,2025-05-18 04:06:55+00:00
1046,6,102,176,37,2022-11-15 20:32:39+00:00
1047,6,104,20,53,2024-06-25 14:04:53+00:00
1048,6,105,55,29,2024-10-27 14:48:03+00:00
1049,6,109,121,66,2024-10-30 18:03:45+00:00
1050,6,111,127,49,2025-07-08 10:43:32+00:00
1051,6,114,120,43,2024-03-27 16:52:08+00:00
1052,6,116,44,35,2023-05-02 04:07:34+00:00
1053,6,118,92,20,2023-01-22 22:40:43+00:00
1054,6,119,146,51,2025-08-28 08:32:39+00:00
1055,6,122,157,31,2024-10-05 21:25:09+00:00
1056,6,123,172,19,2024-04-03 05:08:46+00:00
1057,6,124,147,43,2024-09-14 05:13:05+00:00
1058,6,125,123,32,2024-07-22 16:21:40+00:00
1059,6,126,136,27,2025-01-27 21:04:39+00:00
1060,6,127,115,46,2024-06-23 06:28:47+00:00
1061,6,130,13,54,2023-04-23 13:38:25+00:00
1062,6,131,156,39,2025-09-05 12:29:59+00:00
1063,6,133,68,29,2025-04-19 15:18:20+00:00
1064,6,134,92,46,2024-11-21 08:04:04+00:00
1065,6,143,166,53,2024-06-22 14:56:20+00:00
1066,6,148,132,5,2024-04-24 03:49:04+00:00
1067,6,149,70,30,2023-05-23 09:14:21+00:00
1068,6,151,147,13,2023-12-28 06:45:34+00:00
1069,6,154,115,36,2024-06-18 11:40:03+00:00
1070,6,157,91,32,2024-08-09 15:55:01+00:00
1071,6,159,263,35,2022-11-10 06:46:20+00:00
1072,6,160,245,39,2022-12-31 12:24:31+00:00
1073,6,161,84,43,2022-12-18 12:52:24+00:00
1074,6,162,102,34,2022-10-13 04:05:31+00:00
1075,6,163,17,40,2022-11-01 02:07:04+00:00
1076,6,165,91,52,2024-05-18 23:57:38+00:00
1077,6,167,132,29,2023-07-16 00:00:00+00:00
1078,6,170,63,35,2023-09-14 21:02:15+00:00
1079,6,174,103,23,2023-09-19 20:19:47+00:00
1080,6,175,237,33,2023-06-29 17:44:23+00:00
1081,6,177,178,57,2025-08-25 23:29:44+00:00
1082,6,186,149,44,2023-01-06 09:07:34+00:00
1083,6,191,155,49,2023-06-09 11:14:13+00:00
1084,6,198,159,42,2024-10-23 15:16:36+00:00
1085,6,199,133,27,2025-08-31 18:44:34+00:00
1086,6,202,99,25,2023-08-21 19:29:19+00:00
1087,6,204,136,54,2023-11-10 16:11:37+00:00
1088,6,209,69,25,2024-06-16 08:26:04+00:00
1089,6,215,66,34,2023-06-07 17:46:12+00:00
1090,6,217,185,30,2025-01-15 02:32:51+00:00
1091,6,219,143,9,2025-07-16 16:55:45+00:00
1092,6,224,116,42,2022-12-31 12:06:11+00:00
1093,6,229,88,10,2023-08-26 14:31:55+00:00
1094,6,231,152,33,2023-09-23 15:09:44+00:00
1095,6,233,232,26,2023-11-13 18:05:01+00:00
1096,6,234,115,29,2023-10-28 05:59:33+00:00
1097,6,235,130,7,2024-03-23 21:58:45+00:00
1098,6,237,205,44,2023-07-06 23:58:45+00:00
1099,6,238,111,29,2025-08-15 06:32:15+00:00
1100,6,239,155,40,2024-01-28 12:45:38+00:00
1101,6,241,100,32,2023-07-28 21:39:06+00:00
1102,6,243,145,28,2024-07-05 23:22:45+00:00
1103,6,244,105,28,2024-11-25 01:54:08+00:00
1104,6,245,103,15,2024-06-15 23:02:10+00:00
1105,6,248,69,40,2025-01-02 21:21:52+00:00
1106,6,252,171,34,2025-02-01 02:10:29+00:00
1107,6,257,97,13,2025-03-09 02:02:47+00:00
1108,6,260,149,59,2024-08-08 23:22:25+00:00
1109,6,263,196,31,2023-07-11 10:40:34+00:00
1110,6,264,104,28,2024-09-06 16:43:13+00:00
1111,6,267,228,38,2025-06-21 23:38:04+00:00
1112,6,268,70,49,2024-12-27 22:36:14+00:00
1113,6,271,174,5,2024-09-28 01:04:04+00:00
1114,6,272,87,50,2025-02-01 02:47:32+00:00
1115,6,273,179,16,2023-09-06 18:47:17+00:00
1116,6,274,125,48,2025-01-04 10:55:19+00:00
1117,6,283,145,19,2023-05-25 06:03:08+00:00
1118,6,286,114,44,2022-12-23 22:18:39+00:00
1119,6,295,154,20,2024-09-15 02:46:51+00:00
1120,6,310,264,38,2024-11-01 09:15:41+00:00
1121,6,312,37,30,2025-05-11 12:08:33+00:00
1122,6,315,46,25,2025-07-02 12:10:44+00:00
1123,6,317,123,70,2025-08-11 12:03:50+00:00
1124,6,318,137,40,2025-07-23 17:15:15+00:00
1125,6,320,171,38,2023-06-21 13:44:49+00:00
1126,6,321,91,55,2025-06-02 15:08:03+00:00
1127,6,323,157,58,2022-11-26 03:19:18+00:00
1128,6,325,187,21,2024-10-23 20:15:54+00:00
1129,6,327,99,29,2022-11-19 20:06:54+00:00
1130,6,328,104,42,2023-08-29 11:20:36+00:00
1131,6,337,116,23,2024-08-17 15:59:40+00:00
1132,6,338,213,55,2023-05-25 08:05:31+00:00
1133,6,339,129,20,2024-10-13 08:32:18+00:00
1134,6,340,90,24,2024-08-14 06:32:07+00:00
1135,6,343,74,21,2025-08-31 16:19:14+00:00
1136,6,344,141,40,2023-11-27 18:23:29+00:00
1137,6,346,152,21,2024-03-20 16:56:04+00:00
1138,6,349,145,64,2022-12-13 06:29:53+00:00
1139,6,350,141,29,2025-03-23 13:34:47+00:00
1140,6,351,288,40,2025-06-05 02:02:42+00:00
1141,6,352,90,48,2025-03-23 16:01:52+00:00
1142,6,354,85,30,2024-01-15 16:07:21+00:00
1143,6,355,187,26,2025-08-31 00:12:43+00:00
1144,6,358,40,46,2024-12-09 00:59:11+00:00
1145,6,359,177,15,2025-01-19 17:30:21+00:00
1146,6,360,107,51,2023-03-19 21:26:10+00:00
1147,6,361,142,48,2025-03-26 21:03:35+00:00
1148,6,362,121,26,2023-08-16 00:37:25+00:00
1149,6,364,95,31,2024-01-05 03:39:35+00:00
1150,6,365,139,13,2024-03-29 06:25:17+00:00
1151,6,367,16,36,2024-07-14 14:07:27+00:00
1152,6,368,168,26,2023-04-19 16:19:45+00:00
1153,6,369,129,20,2024-02-18 12:16:49+00:00
1154,6,370,48,38,2023-11-28 10:18:38+00:00
1155,6,371,125,28,2023-01-14 00:37:41+00:00
1156,6,372,52,37,2024-11-16 18:52:57+00:00
1157,6,377,125,32,2024-12-14 09:15:48+00:00
1158,6,379,121,30,2023-07-30 04:51:46+00:00
1159,6,385,159,41,2022-11-05 23:03:24+00:00
1160,6,388,233,56,2025-07-17 23:40:48+00:00
1161,6,389,125,17,2025-06-30 04:04:32+00:00
1162,6,390,165,26,2023-01-22 19:40:40+00:00
1163,6,395,216,14,2024-01-22 08:28:53+00:00
1164,6,397,102,58,2024-08-25 02:16:46+00:00
1165,6,398,127,46,2025-01-06 17:46:47+00:00
1166,6,402,166,28,2022-11-19 05:56:04+00:00
1167,6,403,176,22,2024-10-08 05:05:48+00:00
1168,6,404,108,66,2024-06-07 05:51:52+00:00
1169,6,407,116,40,2025-05-07 04:45:52+00:00
1170,6,408,64,55,2023-12-30 00:15:18+00:00
1171,6,409,73,24,2022-09-13 17:29:22+00:00
1172,6,411,91,21,2024-07-01 01:01:52+00:00
1173,6,413,43,31,2023-01-21 08:17:57+00:00
1174,6,421,98,33,2023-07-16 05:16:23+00:00
1175,6,422,69,22,2022-12-29 13:47:53+00:00
1176,6,424,107,35,2024-03-27 03:08:37+00:00
1177,6,427,72,34,2025-01-06 14:55:19+00:00
1178,6,431,112,50,2024-09-30 02:32:24+00:00
1179,6,441,162,42,2023-01-21 13:34:11+00:00
1180,6,443,184,26,2023-08-18 01:10:25+00:00
1181,6,444,204,37,2023-11-06 02:56:50+00:00
1182,6,448,97,41,2025-02-25 08:59:01+00:00
1183,6,451,63,61,2024-11-25 13:12:12+00:00
1184,6,455,140,13,2023-11-02 10:11:29+00:00
1185,6,458,60,27,2024-09-09 08:23:55+00:00
1186,6,459,93,41,2023-11-28 04:04:01+00:00
1187,6,461,177,50,2024-02-04 12:15:17+00:00
1188,6,462,157,21,2023-08-28 13:34:34+00:00
1189,6,466,190,53,2024-07-30 15:30:36+00:00
1190,6,468,12,26,2024-09-15 08:47:32+00:00
1191,6,470,105,23,2024-08-15 06:53:39+00:00
1192,6,476,186,41,2024-04-26 20:11:58+00:00
1193,6,480,129,17,2023-04-30 21:48:29+00:00
1194,6,481,5,21,2025-04-16 04:07:26+00:00
1195,6,485,76,21,2025-01-10 05:17:01+00:00
1196,6,487,8,12,2024-01-30 00:47:37+00:00
1197,6,489,99,39,2025-09-05 05:38:21+00:00
1198,6,490,93,31,2025-03-13 05:55:51+00:00
1199,6,493,120,33,2025-08-21 14:01:16+00:00
1200,6,496,194,23,2022-09-13 02:35:30+00:00
1201,7,2,136,15,2024-01-20 00:34:31+00:00
1202,7,3,193,45,2023-01-13 01:43:58+00:00
1203,7,8,182,36,2022-12-23 10:43:36+00:00
1204,7,12,117,16,2025-07-19 19:46:31+00:00
1205,7,14,142,54,2025-06-08 20:25:45+00:00
1206,7,20,46,60,2025-04-08 01:26:14+00:00
1207,7,21,76,41,2024-05-04 22:49:31+00:00
1208,7,22,77,32,2024-03-08 08:45:38+00:00
1209,7,24,172,32,2023-08-19 11:20:46+00:00
1210,7,25,230,35,2024-02-19 03:03:22+00:00
1211,7,26,162,25,2024-09-05 21:42:59+00:00
1212,7,28,95,29,2023-04-10 05:15:52+00:00
1213,7,30,154,59,2024-10-25 19:30:10+00:00
1214,7,35,126,16,2025-01-12 01:26:18+00:00
1215,7,36,89,14,2025-03-04 18:48:54+00:00
1216,7,37,153,35,2024-10-29 23:30:16+00:00
1217,7,38,62,29,2025-03-20 07:12:14+00:00
1218,7,41,179,41,2023-03-18 18:25:47+00:00
1219,7,43,91,45,2022-09-13 03:54:27+00:00
1220,7,44,147,26,2024-07-17 13:21:15+00:00
1221,7,45,135,62,2024-12-24 08:57:26+00:00
1222,7,46,60,49,2024-06-10 16:52:36+00:00
1223,7,47,116,44,2022-11-14 02:06:55+00:00
1224,7,48,148,39,2023-05-05 11:17:32+00:00
1225,7,50,115,35,2024-08-24 23:09:12+00:00
1226,7,51,164,41,2024-02-22 01:24:34+00:00
1227,7,52,39,41,2023-03-10 09:08:24+00:00
1228,7,53,201,48,2024-04-17 20:34:49+00:00
1229,7,55,137,8,2022-10-28 14:59:28+00:00
1230,7,57,159,44,2024-01-23 07:00:47+00:00
1231,7,63,210,21,2025-07-05 06:05:14+00:00
1232,7,64,111,27,2024-06-29 21:03:49+00:00
1233,7,69,109,9,2023-09-06 19:54:23+00:00
1234,7,72,97,28,2023-09-03 00:23:17+00:00
1235,7,73,102,58,2024-07-11 05:25:21+00:00
1236,7,76,87,28,2024-04-03 17:58:38+00:00
1237,7,77,190,26,2025-08-05 06:09:57+00:00
1238,7,78,194,41,2023-10-10 09:00:56+00:00
1239,7,80,87,24,2023-03-28 17:08:50+00:00
1240,7,81,132,31,2023-12-23 04:56:15+00:00
1241,7,82,129,26,2023-01-15 01:21:44+00:00
1242,7,83,158,24,2024-08-24 12:41:17+00:00
1243,7,84,96,32,2024-08-01 06:32:25+00:00
1244,7,85,50,30,2025-06-12 19:43:51+00:00
1245,7,87,111,13,2023-10-15 11:30:22+00:00
1246,7,89,18,52,2024-01-27 10:44:14+00:00
1247,7,92,108,32,2024-10-28 17:46:39+00:00
1248,7,93,86,57,2024-10-20 08:51:57+00:00
1249,7,98,111,8,2024-04-24 07:37:48+00:00
1250,7,99,152,20,2024-09-18 23:02:21+00:00
1251,7,100,149,32,2024-08-11 02:24:44+00:00
1252,7,102,198,41,2023-08-03 13:42:01+00:00
1253,7,104,101,55,2024-03-01 12:07:19+00:00
1254,7,108,284,26,2024-04-03 22:00:18+00:00
1255,7,114,188,40,2024-08-24 10:24:54+00:00
1256,7,115,151,16,2023-08-09 01:23:14+00:00
1257,7,118,67,55,2023-10-28 02:17:56+00:00
1258,7,121,133,27,2024-08-19 03:36:31+00:00
1259,7,122,230,52,2024-05-22 06:41:06+00:00
1260,7,123,168,20,2024-05-04 05:05:31+00:00
1261,7,124,124,56,2023-11-19 00:37:30+00:00
1262,7,126,5,11,2023-11-12 14:16:48+00:00
1263,7,128,77,49,2025-03-08 14:04:01+00:00
1264,7,130,138,41,2024-05-10 04:03:13+00:00
1265,7,131,136,36,2023-05-10 08:35:51+00:00
1266,7,133,196,88,2024-05-29 00:56:19+00:00
1267,7,134,153,54,2024-05-04 18:29:21+00:00
1268,7,135,99,58,2024-04-28 08:12:09+00:00
1269,7,137,131,37,2023-07-29 17:37:27+00:00
1270,7,139,98,23,2023-12-26 06:05:43+00:00
1271,7,146,93,20,2023-01-01 11:34:57+00:00
1272,7,148,49,62,2023-07-23 11:49:32+00:00
1273,7,157,152,49,2024-09-15 17:28:24+00:00
1274,7,158,155,14,2023-07-08 03:26:00+00:00
1275,7,159,127,21,2024-03-25 21:03:50+00:00
1276,7,166,78,33,2025-03-06 07:04:49+00:00
1277,7,167,135,36,2024-06-30 19:34:58+00:00
1278,7,170,133,30,2025-02-28 23:46:17+00:00
1279,7,172,127,53,2025-08-30 11:01:26+00:00
1280,7,174,256,51,2023-02-19 07:33:38+00:00
1281,7,183,112,41,2023-09-27 13:58:39+00:00
1282,7,184,183,50,2024-09-27 01:07:27+00:00
1283,7,187,198,53,2022-12-02 00:58:12+00:00
1284,7,188,149,31,2024-07-06 05:31:18+00:00
1285,7,190,33,51,2023-09-07 08:13:33+00:00
1286,7,191,162,22,2024-02-25 07:22:59+00:00
1287,7,196,126,29,2023-08-14 00:58:36+00:00
1288,7,197,99,61,2022-09-15 17:55:02+00:00
1289,7,198,104,71,2023-11-06 19:29:01+00:00
1290,7,199,117,24,2023-10-16 03:00:55+00:00
1291,7,204,133,71,2023-08-31 04:59:54+00:00
1292,7,206,116,42,2024-10-12 18:47:36+00:00
1293,7,208,20,43,2022-09-16 11:58:19+00:00
1294,7,209,43,33,2024-03-28 04:46:44+00:00
1295,7,212,206,31,2023-02-15 03:28:52+00:00
1296,7,214,167,31,2023-08-03 20:37:55+00:00
1297,7,217,104,39,2023-07-30 05:31:14+00:00
1298,7,218,189,36,2023-06-09 18:37:25+00:00
1299,7,219,123,20,2023-01-15 04:09:05+00:00
1300,7,220,23,36,2025-04-23 17:46:38+00:00
1301,7,221,113,38,2024-08-23 06:26:35+00:00
1302,7,222,187,47,2022-11-16 02:19:33+00:00
1303,7,229,72,38,2024-09-22 19:07:49+00:00
1304,7,230,141,31,2023-12-05 07:10:28+00:00
1305,7,232,20,22,2024-12-08 20:05:40+00:00
1306,7,233,118,46,2025-01-24 01:52:13+00:00
1307,7,238,105,13,2024-01-01 18:47:28+00:00
1308,7,240,205,34,2024-06-10 19:03:41+00:00
1309,7,244,96,42,2023-11-24 15:43:42+00:00
1310,7,245,165,33,2023-08-25 13:03:29+00:00
1311,7,251,88,26,2024-10-06 23:16:53+00:00
1312,7,254,171,32,2025-02-02 00:14:33+00:00
1313,7,255,153,6,2025-07-03 16:34:38+00:00
1314,7,258,94,28,2022-10-26 20:44:11+00:00
1315,7,260,95,5,2025-04-18 03:32:46+00:00
1316,7,262,96,58,2022-10-07 21:36:33+00:00
1317,7,263,141,26,2024-05-26 11:40:47+00:00
1318,7,264,80,14,2023-02-22 14:50:49+00:00
1319,7,267,136,22,2024-08-31 03:55:51+00:00
1320,7,273,99,47,2023-10-16 16:36:02+00:00
1321,7,275,179,43,2023-10-20 08:39:52+00:00
1322,7,279,23,26,2025-04-13 22:14:40+00:00
1323,7,283,193,16,2025-01-03 22:45:38+00:00
1324,7,287,198,34,2024-01-18 18:52:13+00:00
1325,7,289,179,28,2025-03-14 04:03:32+00:00
1326,7,291,52,19,2024-02-11 15:33:54+00:00
1327,7,295,210,29,2025-05-11 20:53:08+00:00
1328,7,300,49,46,2023-12-18 00:34:36+00:00
1329,7,301,29,31,2022-12-22 17:13:49+00:00
1330,7,302,142,38,2024-11-19 10:19:28+00:00
1331,7,306,147,33,2023-02-01 10:25:45+00:00
1332,7,310,35,38,2023-02-18 03:49:11+00:00
1333,7,320,119,31,2024-03-03 21:28:26+00:00
1334,7,321,151,45,2024-04-19 02:19:13+00:00
1335,7,332,135,56,2023-06-19 22:49:00+00:00
1336,7,333,254,38,2024-06-21 12:25:17+00:00
1337,7,334,101,14,2023-02-06 13:57:26+00:00
1338,7,335,156,7,2022-12-20 22:14:42+00:00
1339,7,339,223,49,2023-09-08 09:48:04+00:00
1340,7,343,90,44,2023-09-28 13:21:52+00:00
1341,7,344,70,17,2023-05-31 03:08:42+00:00
1342,7,346,168,19,2024-10-28 11:33:05+00:00
1343,7,352,137,32,2023-01-16 13:48:44+00:00
1344,7,355,216,39,2024-07-30 18:21:09+00:00
1345,7,358,217,47,2023-09-16 16:26:51+00:00
1346,7,359,76,16,2025-02-27 05:52:16+00:00
1347,7,362,14,34,2025-01-03 12:53:18+00:00
1348,7,372,54,21,2024-06-20 08:02:45+00:00
1349,7,373,32,24,2025-09-05 06:51:44+00:00
1350,7,376,164,21,2024-11-30 15:10:32+00:00
1351,7,379,88,27,2024-12-26 20:24:04+00:00
1352,7,380,137,11,2024-01-19 19:30:00+00:00
1353,7,383,128,32,2023-04-01 12:02:47+00:00
1354,7,385,59,19,2023-03-29 04:29:00+00:00
1355,7,387,194,44,2024-10-24 10:46:26+00:00
1356,7,388,147,21,2024-11-07 07:49:35+00:00
1357,7,389,100,14,2023-04-04 09:52:03+00:00
1358,7,392,15,26,2025-02-16 03:21:30+00:00
1359,7,393,85,15,2024-08-15 03:05:31+00:00
1360,7,396,47,39,2024-08-09 12:16:26+00:00
1361,7,397,93,10,2022-12-18 00:36:53+00:00
1362,7,398,243,7,2024-07-27 11:37:50+00:00
1363,7,402,133,18,2025-02-12 15:02:07+00:00
1364,7,404,161,35,2023-12-21 18:21:32+00:00
1365,7,406,181,32,2024-05-29 15:46:35+00:00
1366,7,407,75,55,2023-09-29 08:41:24+00:00
1367,7,408,117,30,2025-04-28 17:45:38+00:00
1368,7,411,111,22,2023-12-20 01:51:29+00:00
1369,7,412,141,59,2025-02-12 23:28:30+00:00
1370,7,415,210,38,2025-05-28 03:50:07+00:00
1371,7,420,159,45,2025-03-20 05:51:47+00:00
1372,7,422,82,56,2025-03-16 06:06:05+00:00
1373,7,423,135,6,2024-04-13 21:54:52+00:00
1374,7,425,157,20,2023-02-06 04:58:09+00:00
1375,7,426,138,44,2023-05-16 01:23:08+00:00
1376,7,427,101,38,2025-08-23 00:56:41+00:00
1377,7,429,201,13,2025-01-30 12:19:25+00:00
1378,7,434,7,32,2025-07-23 04:48:16+00:00
1379,7,440,105,64,2025-06-25 08:23:18+00:00
1380,7,444,179,41,2023-05-19 18:34:28+00:00
1381,7,446,114,5,2023-06-28 04:54:20+00:00
1382,7,447,40,28,2025-04-13 17:26:26+00:00
1383,7,451,131,27,2023-03-21 19:02:31+00:00
1384,7,457,126,44,2022-09-17 12:52:05+00:00
1385,7,464,77,27,2023-05-30 10:48:36+00:00
1386,7,465,61,51,2025-05-31 14:48:23+00:00
1387,7,467,11,42,2024-04-25 15:07:49+00:00
1388,7,468,165,6,2025-01-09 00:18:17+00:00
1389,7,475,90,49,2023-04-09 21:35:10+00:00
1390,7,478,64,24,2022-12-14 17:45:47+00:00
1391,7,481,116,53,2024-08-10 13:27:02+00:00
1392,7,482,156,23,2024-01-03 11:20:34+00:00
1393,7,483,36,10,2024-07-17 02:16:19+00:00
1394,7,487,138,9,2025-09-03 18:52:55+00:00
1395,7,491,83,42,2023-07-19 12:21:14+00:00
1396,7,492,46,28,2022-10-10 16:49:15+00:00
1397,7,493,111,44,2025-04-22 01:38:36+00:00
1398,7,494,37,34,2025-03-31 06:37:44+00:00
1399,7,495,114,34,2024-01-13 07:25:28+00:00
1400,7,496,23,40,2024-10-11 00:40:40+00:00
1401,8,8,67,31,2025-06-12 04:00:19+00:00
1402,8,9,67,62,2023-04-22 03:58:36+00:00
1403,8,10,121,65,2024-02-01 10:17:30+00:00
1404,8,11,80,29,2023-06-13 14:00:06+00:00
1405,8,13,206,27,2023-07-02 02:07:43+00:00
1406,8,14,144,50,2023-10-18 15:03:56+00:00
1407,8,18,96,23,2025-03-25 05:18:41+00:00
1408,8,22,103,48,2025-04-06 20:10:05+00:00
1409,8,25,144,52,2023-09-03 06:32:44+00:00
1410,8,30,102,26,2023-02-11 12:56:13+00:00
1411,8,33,50,28,2023-08-16 03:29:28+00:00
1412,8,35,83,31,2024-09-11 02:40:03+00:00
1413,8,37,62,22,2022-09-19 04:05:15+00:00
1414,8,41,99,47,2025-02-11 13:44:03+00:00
1415,8,42,98,24,2024-06-07 08:29:12+00:00
1416,8,44,180,53,2023-12-28 23:52:07+00:00
1417,8,46,100,29,2023-06-22 22:02:08+00:00
1418,8,47,10,10,2023-07-23 11:35:22+00:00
1419,8,49,115,54,2023-08-01 21:41:08+00:00
1420,8,50,229,45,2023-06-06 05:49:55+00:00
1421,8,52,89,41,2025-02-17 12:20:20+00:00
1422,8,53,30,32,2022-11-10 23:50:22+00:00
1423,8,54,48,33,2024-01-30 03:38:17+00:00
1424,8,55,204,66,2025-07-05 01:23:48+00:00
1425,8,56,131,39,2025-07-27 18:20:31+00:00
1426,8,57,19,23,2022-12-20 14:44:46+00:00
1427,8,58,210,50,2023-06-15 02:32:28+00:00
1428,8,59,169,40,2023-02-04 05:57:19+00:00
1429,8,61,217,29,2024-10-14 03:40:39+00:00
1430,8,63,107,75,2023-10-22 17:02:53+00:00
1431,8,65,67,40,2024-08-08 07:11:37+00:00
1432,8,66,96,56,2023-11-10 23:34:26+00:00
1433,8,70,103,28,2023-08-10 13:40:56+00:00
1434,8,71,100,45,2023-10-27 06:20:41+00:00
1435,8,77,58,11,2024-03-25 18:52:53+00:00
1436,8,78,112,28,2023-04-12 14:03:22+00:00
1437,8,79,151,28,2023-02-06 12:23:30+00:00
1438,8,88,82,37,2023-11-28 01:19:33+00:00
1439,8,90,144,48,2024-09-15 00:50:41+00:00
1440,8,92,123,6,2024-12-21 03:43:07+00:00
1441,8,95,116,33,2022-12-04 18:56:06+00:00
1442,8,96,113,41,2023-10-27 21:03:24+00:00
1443,8,100,102,50,2025-06-05 18:28:05+00:00
1444,8,103,101,54,2025-05-13 03:02:58+00:00
1445,8,104,52,11,2025-04-24 11:35:55+00:00
1446,8,105,61,76,2022-12-29 21:01:26+00:00
1447,8,111,103,31,2025-03-16 10:49:48+00:00
1448,8,114,135,27,2024-11-28 23:12:20+00:00
1449,8,117,135,35,2024-05-09 07:54:34+00:00
1450,8,118,243,51,2022-12-07 10:59:57+00:00
1451,8,122,136,44,2022-11-08 21:54:56+00:00
1452,8,124,156,17,2023-04-09 03:49:15+00:00
1453,8,127,187,24,2025-08-14 21:41:47+00:00
1454,8,129,168,36,2025-05-18 11:29:47+00:00
1455,8,132,175,55,2022-12-10 20:06:17+00:00
1456,8,133,156,26,2025-02-18 15:59:31+00:00
1457,8,135,102,42,2023-12-01 21:59:34+00:00
1458,8,140,95,28,2024-03-22 11:13:58+00:00
1459,8,141,113,28,2022-11-20 15:08:18+00:00
1460,8,142,152,27,2025-02-08 12:41:19+00:00
1461,8,143,126,23,2025-02-11 13:21:21+00:00
1462,8,145,16,45,2022-11-10 16:36:01+00:00
1463,8,149,179,26,2023-01-21 06:37:32+00:00
1464,8,150,169,38,2023-04-30 19:13:11+00:00
1465,8,154,51,51,2025-09-03 13:32:51+00:00
1466,8,155,8,33,2024-04-20 09:11:23+00:00
1467,8,156,164,17,2023-07-26 00:53:34+00:00
1468,8,157,217,25,2025-05-24 07:54:28+00:00
1469,8,158,196,31,2024-05-16 16:00:52+00:00
1470,8,161,162,33,2025-07-11 11:04:50+00:00
1471,8,163,264,40,2024-11-13 17:21:24+00:00
1472,8,165,183,45,2023-12-26 18:32:28+00:00
1473,8,167,134,30,2025-06-08 19:53:36+00:00
1474,8,175,147,49,2025-08-11 01:55:39+00:00
1475,8,185,177,42,2025-05-09 04:36:52+00:00
1476,8,186,115,45,2024-10-06 05:50:40+00:00
1477,8,187,64,34,2023-07-21 05:22:39+00:00
1478,8,189,8,24,2022-09-22 17:24:14+00:00
1479,8,192,114,13,2024-11-22 00:50:22+00:00
1480,8,193,55,49,2022-10-18 09:57:03+00:00
1481,8,194,155,51,2023-03-05 03:29:29+00:00
1482,8,195,195,44,2024-01-26 08:36:27+00:00
1483,8,197,173,39,2024-03-03 12:38:53+00:00
1484,8,200,202,12,2025-01-01 03:28:47+00:00
1485,8,202,115,50,2025-09-07 10:28:29+00:00
1486,8,203,176,36,2025-04-30 07:55:58+00:00
1487,8,205,106,47,2024-10-24 09:43:53+00:00
1488,8,208,116,18,2023-12-27 15:18:56+00:00
1489,8,210,196,29,2025-01-02 12:07:42+00:00
1490,8,212,137,10,2024-11-19 13:27:47+00:00
1491,8,213,37,42,2025-01-04 04:31:03+00:00
1492,8,214,225,8,2023-12-19 05:31:54+00:00
1493,8,215,95,43,2025-05-20 05:41:51+00:00
1494,8,218,137,36,2024-09-01 12:15:27+00:00
1495,8,220,124,20,2023-11-07 02:33:05+00:00
1496,8,223,192,49,2023-12-06 20:18:19+00:00
1497,8,224,148,9,2024-11-15 19:11:22+00:00
1498,8,226,226,34,2024-02-22 06:13:28+00:00
1499,8,228,157,64,2024-08-29 02:14:49+00:00
1500,8,230,204,33,2023-08-09 01:50:38+00:00
1501,8,234,190,44,2025-07-29 19:30:01+00:00
1502,8,237,91,37,2024-07-22 07:23:54+00:00
1503,8,238,20,11,2023-12-21 07:41:41+00:00
1504,8,239,137,56,2024-02-09 19:04:45+00:00
1505,8,243,67,53,2024-10-17 11:40:59+00:00
1506,8,244,135,62,2023-09-25 10:31:05+00:00
1507,8,246,105,79,2024-10-12 03:39:53+00:00
1508,8,250,153,31,2025-08-26 00:33:36+00:00
1509,8,254,141,7,2023-06-09 23:43:09+00:00
1510,8,255,147,30,2023-02-22 18:38:49+00:00
1511,8,257,156,30,2023-05-24 18:03:01+00:00
1512,8,258,46,13,2025-07-07 09:56:06+00:00
1513,8,260,86,16,2024-05-01 16:25:21+00:00
1514,8,261,179,19,2023-09-29 12:09:17+00:00
1515,8,263,152,32,2024-12-22 09:39:12+00:00
1516,8,265,218,36,2023-05-05 06:53:41+00:00
1517,8,266,137,19,2025-01-11 04:02:14+00:00
1518,8,268,148,45,2023-03-13 06:47:49+00:00
1519,8,271,118,45,2022-12-29 06:59:33+00:00
1520,8,279,62,31,2025-03-09 01:02:58+00:00
1521,8,281,149,30,2023-03-14 10:51:25+00:00
1522,8,282,199,44,2024-03-28 09:41:08+00:00
1523,8,284,88,21,2022-11-15 20:24:35+00:00
1524,8,285,124,24,2024-10-23 14:02:06+00:00
1525,8,286,101,18,2025-08-27 13:31:18+00:00
1526,8,288,172,37,2023-10-07 10:16:01+00:00
1527,8,289,143,47,2025-03-20 10:17:03+00:00
1528,8,293,22,35,2023-12-18 11:07:02+00:00
