shipment_event_id,shipment_id,event_time,event_type,location
907,264,2024-05-05 00:44:31+00:00,picked_up,Netherlands
908,264,2024-05-05 08:44:31+00:00,in_transit,Japan
909,265,2025-05-24 14:14:37+00:00,label_created,Australia
910,265,2025-05-25 08:14:37+00:00,picked_up,Japan
911,265,2025-05-25 14:14:37+00:00,in_transit,Australia
912,266,2024-03-11 15:55:35+00:00,label_created,New Zealand
913,266,2024-03-12 07:55:35+00:00,picked_up,Bolivia
914,266,2024-03-12 15:55:35+00:00,in_transit,Australia
915,266,2024-03-13 06:55:35+00:00,customs_clearance,Canada
916,267,2024-09-14 04:11:23+00:00,label_created,Peru
917,267,2024-09-14 20:11:23+00:00,picked_up,Bolivia
918,267,2024-09-15 09:11:23+00:00,in_transit,Australia
919,268,2024-02-09 08:49:04+00:00,label_created,Brazil
920,268,2024-02-09 18:49:04+00:00,picked_up,Paraguay
921,268,2024-02-10 09:49:04+00:00,in_transit,Paraguay
922,268,2024-02-10 18:49:04+00:00,customs_clearance,India
923,268,2024-02-11 10:49:04+00:00,out_for_delivery,Australia
924,269,2023-12-10 17:24:09+00:00,label_created,Bolivia
925,269,2023-12-11 04:24:09+00:00,picked_up,Canada
926,269,2023-12-11 20:24:09+00:00,in_transit,Australia
927,269,2023-12-12 08:24:09+00:00,customs_clearance,Paraguay
928,270,2025-09-03 05:19:16+00:00,label_created,Australia
929,270,2025-09-03 17:19:16+00:00,picked_up,Australia
930,270,2025-09-04 08:19:16+00:00,in_transit,Netherlands
931,271,2023-07-22 04:49:36+00:00,label_created,India
932,271,2023-07-22 19:49:36+00:00,picked_up,Brazil
933,271,2023-07-23 09:49:36+00:00,in_transit,India
934,271,2023-07-23 19:49:36+00:00,customs_clearance,India
935,272,2024-02-05 00:47:05+00:00,label_created,Japan
936,272,2024-02-05 13:47:05+00:00,picked_up,New Zealand
937,272,2024-02-06 02:47:05+00:00,in_transit,Netherlands
938,272,2024-02-06 13:47:05+00:00,customs_clearance,Bolivia
939,272,2024-02-07 00:47:05+00:00,out_for_delivery,Canada
940,273,2023-12-07 23:41:39+00:00,label_created,Australia
941,273,2023-12-08 15:41:39+00:00,picked_up,Canada
942,273,2023-12-09 02:41:39+00:00,in_transit,Japan
943,274,2024-05-22 18:36:31+00:00,label_created,Japan
944,274,2024-05-23 04:36:31+00:00,picked_up,India
945,274,2024-05-23 18:36:31+00:00,in_transit,Bolivia
946,275,2024-01-31 16:02:33+00:00,label_created,Australia
947,275,2024-02-01 08:02:33+00:00,picked_up,India
948,275,2024-02-01 22:02:33+00:00,in_transit,India
949,275,2024-02-02 09:02:33+00:00,customs_clearance,Japan
950,275,2024-02-02 21:02:33+00:00,out_for_delivery,Peru
951,276,2025-02-20 04:04:53+00:00,label_created,New Zealand
952,276,2025-02-20 19:04:53+00:00,picked_up,Netherlands
953,277,2023-09-18 19:44:26+00:00,label_created,Australia
954,277,2023-09-19 07:44:26+00:00,picked_up,Bolivia
955,277,2023-09-19 19:44:26+00:00,in_transit,Paraguay
956,278,2024-08-03 01:03:47+00:00,label_created,Paraguay
957,278,2024-08-03 07:03:47+00:00,picked_up,Paraguay
958,279,2023-07-22 17:35:46+00:00,label_created,Paraguay
959,279,2023-07-23 09:35:46+00:00,picked_up,Netherlands
960,279,2023-07-23 16:35:46+00:00,in_transit,Canada
961,279,2023-07-24 03:35:46+00:00,customs_clearance,Netherlands
962,279,2023-07-24 16:35:46+00:00,out_for_delivery,India
963,280,2024-07-09 15:03:39+00:00,label_created,India
964,280,2024-07-10 06:03:39+00:00,picked_up,Peru
965,280,2024-07-10 19:03:39+00:00,in_transit,Bolivia
966,280,2024-07-11 01:03:39+00:00,customs_clearance,India
967,280,2024-07-11 16:03:39+00:00,out_for_delivery,India
968,281,2025-04-13 05:47:00+00:00,label_created,Netherlands
969,281,2025-04-13 16:47:00+00:00,picked_up,Peru
970,281,2025-04-14 01:47:00+00:00,in_transit,Japan
971,281,2025-04-14 18:47:00+00:00,customs_clearance,Canada
972,281,2025-04-15 04:47:00+00:00,out_for_delivery,Australia
973,282,2025-02-12 16:55:57+00:00,label_created,Japan
974,282,2025-02-13 00:55:57+00:00,picked_up,Australia
975,282,2025-02-13 12:55:57+00:00,in_transit,Bolivia
976,283,2024-11-01 03:31:56+00:00,label_created,India
977,283,2024-11-01 15:31:56+00:00,picked_up,Canada
978,283,2024-11-02 00:31:56+00:00,in_transit,Peru
979,283,2024-11-02 11:31:56+00:00,customs_clearance,New Zealand
980,283,2024-11-03 04:31:56+00:00,out_for_delivery,New Zealand
981,284,2023-08-24 10:32:28+00:00,label_created,Paraguay
982,284,2023-08-24 20:32:28+00:00,picked_up,Brazil
983,285,2024-01-30 22:12:17+00:00,label_created,Paraguay
984,285,2024-01-31 09:12:17+00:00,picked_up,Japan
985,285,2024-01-31 21:12:17+00:00,in_transit,Brazil
986,285,2024-02-01 04:12:17+00:00,customs_clearance,Bolivia
987,286,2024-03-13 22:00:45+00:00,label_created,Peru
988,286,2024-03-14 11:00:45+00:00,picked_up,Brazil
989,286,2024-03-14 23:00:45+00:00,in_transit,India
990,286,2024-03-15 13:00:45+00:00,customs_clearance,India
991,286,2024-03-15 22:00:45+00:00,out_for_delivery,Bolivia
992,287,2024-08-30 11:57:30+00:00,label_created,Japan
993,287,2024-08-30 21:57:30+00:00,picked_up,India
994,287,2024-08-31 10:57:30+00:00,in_transit,Brazil
995,287,2024-08-31 20:57:30+00:00,customs_clearance,Japan
996,287,2024-09-01 13:57:30+00:00,out_for_delivery,Canada
997,288,2024-05-27 15:53:52+00:00,label_created,Bolivia
998,288,2024-05-28 03:53:52+00:00,picked_up,Australia
999,288,2024-05-28 19:53:52+00:00,in_transit,Japan
1000,288,2024-05-29 04:53:52+00:00,customs_clearance,Brazil
1001,288,2024-05-29 14:53:52+00:00,out_for_delivery,Japan
1002,289,2024-02-18 23:01:49+00:00,label_created,Netherlands
1003,289,2024-02-19 08:01:49+00:00,picked_up,Japan
1004,290,2024-02-11 05:24:47+00:00,label_created,Brazil
1005,290,2024-02-11 18:24:47+00:00,picked_up,Brazil
1006,290,2024-02-12 08:24:47+00:00,in_transit,Brazil
1007,290,2024-02-12 14:24:47+00:00,customs_clearance,Japan
1008,291,2025-03-02 20:25:46+00:00,label_created,Peru
1009,291,2025-03-03 04:25:46+00:00,picked_up,Peru
1010,292,2025-02-12 01:04:23+00:00,label_created,Canada
1011,292,2025-02-12 12:04:23+00:00,picked_up,Canada
1012,293,2024-09-29 05:35:56+00:00,label_created,Japan
1013,293,2024-09-29 21:35:56+00:00,picked_up,New Zealand
1014,293,2024-09-30 07:35:56+00:00,in_transit,India
1015,293,2024-09-30 19:35:56+00:00,customs_clearance,New Zealand
1016,293,2024-10-01 10:35:56+00:00,out_for_delivery,New Zealand
1017,294,2025-02-16 23:05:33+00:00,label_created,Peru
1018,294,2025-02-17 09:05:33+00:00,picked_up,Australia
1019,294,2025-02-17 21:05:33+00:00,in_transit,Japan
1020,294,2025-02-18 10:05:33+00:00,customs_clearance,Bolivia
1021,294,2025-02-18 18:05:33+00:00,out_for_delivery,Bolivia
1022,295,2023-08-24 14:24:57+00:00,label_created,Bolivia
1023,295,2023-08-25 08:24:57+00:00,picked_up,Brazil
1024,295,2023-08-25 15:24:57+00:00,in_transit,Japan
1025,296,2024-09-12 16:43:21+00:00,label_created,New Zealand
1026,296,2024-09-13 06:43:21+00:00,picked_up,Japan
1027,296,2024-09-13 21:43:21+00:00,in_transit,Paraguay
1028,296,2024-09-14 06:43:21+00:00,customs_clearance,Japan
1029,296,2024-09-14 22:43:21+00:00,out_for_delivery,Canada
1030,297,2025-05-12 01:11:47+00:00,label_created,Canada
1031,297,2025-05-12 19:11:47+00:00,picked_up,Japan
1032,297,2025-05-13 03:11:47+00:00,in_transit,Paraguay
1033,298,2025-06-01 07:53:29+00:00,label_created,Australia
1034,298,2025-06-01 20:53:29+00:00,picked_up,Canada
1035,299,2023-08-01 10:14:17+00:00,label_created,Japan
1036,299,2023-08-01 19:14:17+00:00,picked_up,Netherlands
1037,299,2023-08-02 09:14:17+00:00,in_transit,Japan
1038,300,2024-02-24 13:07:43+00:00,label_created,Australia
1039,300,2024-02-25 04:07:43+00:00,picked_up,Japan
1040,301,2025-08-11 06:54:23+00:00,label_created,Australia
1041,301,2025-08-11 21:54:23+00:00,picked_up,Brazil
1042,301,2025-08-12 10:54:23+00:00,in_transit,Japan
1043,302,2023-09-04 17:47:17+00:00,label_created,Brazil
1044,302,2023-09-05 02:47:17+00:00,picked_up,Paraguay
1045,302,2023-09-05 16:47:17+00:00,in_transit,Brazil
1046,303,2024-04-05 20:06:49+00:00,label_created,New Zealand
1047,303,2024-04-06 06:06:49+00:00,picked_up,Canada
1048,303,2024-04-06 16:06:49+00:00,in_transit,Brazil
1049,304,2023-07-13 20:03:36+00:00,label_created,Brazil
1050,304,2023-07-14 03:03:36+00:00,picked_up,Bolivia
1051,304,2023-07-14 16:03:36+00:00,in_transit,Brazil
1052,305,2025-01-04 02:12:28+00:00,label_created,Japan
1053,305,2025-01-04 11:12:28+00:00,picked_up,Bolivia
1054,305,2025-01-04 23:12:28+00:00,in_transit,Brazil
1055,305,2025-01-05 13:12:28+00:00,customs_clearance,New Zealand
1056,306,2024-07-12 14:37:35+00:00,label_created,New Zealand
1057,306,2024-07-13 04:37:35+00:00,picked_up,Paraguay
1058,306,2024-07-13 13:37:35+00:00,in_transit,Peru
1059,306,2024-07-14 02:37:35+00:00,customs_clearance,Canada
1060,306,2024-07-14 16:37:35+00:00,out_for_delivery,Canada
1061,307,2024-05-02 23:16:14+00:00,label_created,Brazil
1062,307,2024-05-03 13:16:14+00:00,picked_up,Paraguay
1063,307,2024-05-04 04:16:14+00:00,in_transit,Peru
1064,308,2024-09-13 01:31:02+00:00,label_created,Japan
1065,308,2024-09-13 13:31:02+00:00,picked_up,Brazil
1066,309,2024-08-26 18:56:18+00:00,label_created,Paraguay
1067,309,2024-08-27 10:56:18+00:00,picked_up,Brazil
1068,309,2024-08-27 20:56:18+00:00,in_transit,Japan
1069,310,2025-01-18 06:20:01+00:00,label_created,Paraguay
1070,310,2025-01-18 13:20:01+00:00,picked_up,Peru
1071,311,2024-05-08 21:38:07+00:00,label_created,Brazil
1072,311,2024-05-09 08:38:07+00:00,picked_up,Japan
1073,311,2024-05-09 19:38:07+00:00,in_transit,Japan
1074,311,2024-05-10 07:38:07+00:00,customs_clearance,Brazil
1075,311,2024-05-10 21:38:07+00:00,out_for_delivery,Australia
1076,312,2023-08-04 19:01:59+00:00,label_created,Canada
1077,312,2023-08-05 02:01:59+00:00,picked_up,Japan
1078,313,2025-07-06 11:32:29+00:00,label_created,Australia
1079,313,2025-07-06 21:32:29+00:00,picked_up,Peru
1080,313,2025-07-07 10:32:29+00:00,in_transit,Japan
1081,314,2025-02-17 07:59:43+00:00,label_created,Japan
1082,314,2025-02-18 01:59:43+00:00,picked_up,Paraguay
1083,314,2025-02-18 11:59:43+00:00,in_transit,Canada
1084,315,2023-08-29 03:44:50+00:00,label_created,Brazil
1085,315,2023-08-29 15:44:50+00:00,picked_up,Brazil
1086,315,2023-08-30 02:44:50+00:00,in_transit,New Zealand
1087,315,2023-08-30 14:44:50+00:00,customs_clearance,Bolivia
1088,315,2023-08-31 03:44:50+00:00,out_for_delivery,Brazil
1089,316,2024-01-24 18:14:50+00:00,label_created,Paraguay
1090,316,2024-01-25 04:14:50+00:00,picked_up,Paraguay
1091,316,2024-01-25 17:14:50+00:00,in_transit,Australia
1092,317,2025-01-11 00:42:15+00:00,label_created,Brazil
1093,317,2025-01-11 12:42:15+00:00,picked_up,Australia
1094,317,2025-01-11 22:42:15+00:00,in_transit,Brazil
1095,318,2024-10-14 15:43:05+00:00,label_created,Bolivia
1096,318,2024-10-15 04:43:05+00:00,picked_up,Canada
1097,318,2024-10-15 12:43:05+00:00,in_transit,Japan
1098,318,2024-10-16 02:43:05+00:00,customs_clearance,Peru
1099,318,2024-10-16 11:43:05+00:00,out_for_delivery,New Zealand
1100,319,2024-12-19 12:02:51+00:00,label_created,Australia
1101,319,2024-12-20 00:02:51+00:00,picked_up,India
1102,319,2024-12-20 11:02:51+00:00,in_transit,Australia
1103,319,2024-12-20 22:02:51+00:00,customs_clearance,Paraguay
1104,320,2024-07-05 13:19:17+00:00,label_created,Netherlands
1105,320,2024-07-06 01:19:17+00:00,picked_up,India
1106,320,2024-07-06 14:19:17+00:00,in_transit,New Zealand
1107,320,2024-07-06 23:19:17+00:00,customs_clearance,New Zealand
1108,320,2024-07-07 12:19:17+00:00,out_for_delivery,Japan
1109,321,2024-09-07 11:31:00+00:00,label_created,Peru
1110,321,2024-09-07 17:31:00+00:00,picked_up,Brazil
1111,321,2024-09-08 05:31:00+00:00,in_transit,New Zealand
1112,321,2024-09-08 18:31:00+00:00,customs_clearance,Bolivia
1113,322,2025-07-20 21:36:16+00:00,label_created,Netherlands
1114,322,2025-07-21 13:36:16+00:00,picked_up,Peru
1115,322,2025-07-21 22:36:16+00:00,in_transit,Netherlands
1116,322,2025-07-22 08:36:16+00:00,customs_clearance,India
1117,323,2024-04-27 03:16:35+00:00,label_created,Japan
1118,323,2024-04-27 16:16:35+00:00,picked_up,Bolivia
1119,323,2024-04-28 02:16:35+00:00,in_transit,New Zealand
1120,323,2024-04-28 15:16:35+00:00,customs_clearance,India
1121,323,2024-04-29 02:16:35+00:00,out_for_delivery,Peru
1122,324,2024-12-11 07:24:27+00:00,label_created,Bolivia
1123,324,2024-12-11 23:24:27+00:00,picked_up,Brazil
1124,324,2024-12-12 12:24:27+00:00,in_transit,Canada
1125,325,2023-12-08 16:22:00+00:00,label_created,Peru
1126,325,2023-12-09 06:22:00+00:00,picked_up,Paraguay
1127,326,2024-05-03 08:00:39+00:00,label_created,Japan
1128,326,2024-05-03 15:00:39+00:00,picked_up,Bolivia
1129,327,2024-04-05 17:39:47+00:00,label_created,Japan
1130,327,2024-04-06 04:39:47+00:00,picked_up,Canada
1131,327,2024-04-06 20:39:47+00:00,in_transit,Bolivia
1132,327,2024-04-07 05:39:47+00:00,customs_clearance,Brazil
1133,328,2025-08-02 19:58:05+00:00,label_created,Japan
1134,328,2025-08-03 02:58:05+00:00,picked_up,Brazil
1135,328,2025-08-03 14:58:05+00:00,in_transit,Japan
1136,329,2025-06-07 02:40:57+00:00,label_created,Bolivia
1137,329,2025-06-07 13:40:57+00:00,picked_up,Australia
1138,329,2025-06-08 00:40:57+00:00,in_transit,Japan
1139,330,2024-04-25 20:33:20+00:00,label_created,Bolivia
1140,330,2024-04-26 12:33:20+00:00,picked_up,New Zealand
1141,330,2024-04-27 01:33:20+00:00,in_transit,India
1142,330,2024-04-27 10:33:20+00:00,customs_clearance,Japan
1143,330,2024-04-28 00:33:20+00:00,out_for_delivery,Peru
1144,331,2025-06-02 08:51:42+00:00,label_created,Japan
1145,331,2025-06-02 16:51:42+00:00,picked_up,Japan
1146,331,2025-06-03 04:51:42+00:00,in_transit,New Zealand
1147,332,2025-01-25 18:30:54+00:00,label_created,New Zealand
1148,332,2025-01-26 10:30:54+00:00,picked_up,Canada
1149,332,2025-01-26 19:30:54+00:00,in_transit,New Zealand
1150,333,2023-11-22 05:33:08+00:00,label_created,New Zealand
1151,333,2023-11-22 16:33:08+00:00,picked_up,Australia
1152,334,2024-08-25 12:13:25+00:00,label_created,Bolivia
1153,334,2024-08-26 00:13:25+00:00,picked_up,Japan
1154,334,2024-08-26 15:13:25+00:00,in_transit,Brazil
1155,334,2024-08-27 03:13:25+00:00,customs_clearance,Japan
1156,335,2024-09-05 22:11:00+00:00,label_created,New Zealand
1157,335,2024-09-06 10:11:00+00:00,picked_up,Brazil
1158,335,2024-09-06 19:11:00+00:00,in_transit,Netherlands
1159,336,2024-01-15 03:09:24+00:00,label_created,Brazil
1160,336,2024-01-15 14:09:24+00:00,picked_up,Brazil
1161,336,2024-01-16 05:09:24+00:00,in_transit,Bolivia
1162,336,2024-01-16 14:09:24+00:00,customs_clearance,Peru
1163,336,2024-01-17 00:09:24+00:00,out_for_delivery,Canada
1164,337,2024-07-13 07:23:47+00:00,label_created,India
1165,337,2024-07-13 14:23:47+00:00,picked_up,Netherlands
1166,338,2024-05-05 17:35:11+00:00,label_created,India
1167,338,2024-05-06 07:35:11+00:00,picked_up,Bolivia
1168,338,2024-05-06 18:35:11+00:00,in_transit,Australia
1169,338,2024-05-07 07:35:11+00:00,customs_clearance,India
1170,338,2024-05-07 19:35:11+00:00,out_for_delivery,Paraguay
1171,339,2024-10-09 08:09:48+00:00,label_created,Australia
1172,339,2024-10-09 20:09:48+00:00,picked_up,Netherlands
1173,340,2025-01-01 10:40:04+00:00,label_created,Brazil
1174,340,2025-01-01 21:40:04+00:00,picked_up,Canada
1175,340,2025-01-02 10:40:04+00:00,in_transit,Brazil
1176,340,2025-01-02 22:40:04+00:00,customs_clearance,Bolivia
1177,340,2025-01-03 10:40:04+00:00,out_for_delivery,Australia
1178,341,2025-09-07 11:09:01+00:00,label_created,Brazil
1179,341,2025-09-07 20:09:01+00:00,picked_up,Paraguay
1180,341,2025-09-08 09:09:01+00:00,in_transit,New Zealand
1181,341,2025-09-09 01:09:01+00:00,customs_clearance,Brazil
1182,342,2025-06-20 11:29:30+00:00,label_created,Paraguay
1183,342,2025-06-20 23:29:30+00:00,picked_up,New Zealand
1184,342,2025-06-21 09:29:30+00:00,in_transit,Paraguay
1185,342,2025-06-21 22:29:30+00:00,customs_clearance,Bolivia
1186,343,2023-07-27 14:50:04+00:00,label_created,New Zealand
1187,343,2023-07-28 02:50:04+00:00,picked_up,Australia
1188,344,2025-02-07 04:35:56+00:00,label_created,New Zealand
1189,344,2025-02-07 17:35:56+00:00,picked_up,Bolivia
1190,344,2025-02-08 06:35:56+00:00,in_transit,Australia
1191,344,2025-02-08 16:35:56+00:00,customs_clearance,Netherlands
1192,344,2025-02-09 01:35:56+00:00,out_for_delivery,Japan
1193,345,2023-10-31 05:49:01+00:00,label_created,Brazil
1194,345,2023-10-31 13:49:01+00:00,picked_up,Japan
1195,346,2025-09-05 03:08:16+00:00,label_created,India
1196,346,2025-09-05 12:08:16+00:00,picked_up,Japan
1197,346,2025-09-06 03:08:16+00:00,in_transit,Paraguay
1198,346,2025-09-06 14:08:16+00:00,customs_clearance,Peru
1199,347,2024-07-20 04:00:53+00:00,label_created,Brazil
1200,347,2024-07-20 17:00:53+00:00,picked_up,Brazil
1201,347,2024-07-21 05:00:53+00:00,in_transit,Australia
1202,347,2024-07-21 20:00:53+00:00,customs_clearance,Japan
1203,347,2024-07-22 03:00:53+00:00,out_for_delivery,Brazil
1204,348,2025-02-26 23:18:50+00:00,label_created,Bolivia
1205,348,2025-02-27 08:18:50+00:00,picked_up,Peru
1206,348,2025-02-27 19:18:50+00:00,in_transit,Australia
1207,349,2023-11-11 23:58:18+00:00,label_created,Brazil
1208,349,2023-11-12 08:58:18+00:00,picked_up,Peru
1209,349,2023-11-12 18:58:18+00:00,in_transit,Japan
1210,349,2023-11-13 11:58:18+00:00,customs_clearance,Canada
1211,349,2023-11-13 23:58:18+00:00,out_for_delivery,Peru
1212,350,2024-02-26 19:13:47+00:00,label_created,Canada
1213,350,2024-02-27 03:13:47+00:00,picked_up,Peru
1214,351,2023-11-28 16:11:28+00:00,label_created,Japan
1215,351,2023-11-29 01:11:28+00:00,picked_up,Paraguay
1216,351,2023-11-29 19:11:28+00:00,in_transit,Australia
1217,351,2023-11-30 02:11:28+00:00,customs_clearance,New Zealand
1218,352,2024-02-22 17:53:39+00:00,label_created,Peru
1219,352,2024-02-23 05:53:39+00:00,picked_up,Netherlands
1220,352,2024-02-23 14:53:39+00:00,in_transit,New Zealand
1221,352,2024-02-24 04:53:39+00:00,customs_clearance,Bolivia
1222,353,2024-08-31 02:49:12+00:00,label_created,Peru
1223,353,2024-08-31 10:49:12+00:00,picked_up,Canada
1224,353,2024-09-01 00:49:12+00:00,in_transit,India
1225,353,2024-09-01 16:49:12+00:00,customs_clearance,Brazil
1226,354,2024-12-20 23:38:13+00:00,label_created,India
1227,354,2024-12-21 13:38:13+00:00,picked_up,Australia
1228,355,2024-05-03 18:56:58+00:00,label_created,New Zealand
1229,355,2024-05-04 06:56:58+00:00,picked_up,New Zealand
1230,355,2024-05-04 17:56:58+00:00,in_transit,Japan
1231,355,2024-05-05 04:56:58+00:00,customs_clearance,Bolivia
1232,356,2024-04-19 19:44:26+00:00,label_created,Japan
1233,356,2024-04-20 08:44:26+00:00,picked_up,Netherlands
1234,356,2024-04-20 18:44:26+00:00,in_transit,India
1235,357,2023-10-21 08:56:09+00:00,label_created,Japan
1236,357,2023-10-21 19:56:09+00:00,picked_up,India
1237,357,2023-10-22 08:56:09+00:00,in_transit,Japan
1238,357,2023-10-22 20:56:09+00:00,customs_clearance,Peru
1239,358,2023-11-15 00:14:57+00:00,label_created,New Zealand
1240,358,2023-11-15 10:14:57+00:00,picked_up,Australia
1241,358,2023-11-16 01:14:57+00:00,in_transit,Paraguay
1242,359,2023-11-13 09:54:54+00:00,label_created,Netherlands
1243,359,2023-11-13 17:54:54+00:00,picked_up,Japan
1244,359,2023-11-14 08:54:54+00:00,in_transit,Japan
1245,360,2025-03-31 08:11:24+00:00,label_created,Brazil
1246,360,2025-03-31 20:11:24+00:00,picked_up,Brazil
1247,360,2025-04-01 08:11:24+00:00,in_transit,Brazil
1248,360,2025-04-02 01:11:24+00:00,customs_clearance,Brazil
1249,361,2025-02-04 16:05:13+00:00,label_created,Japan
1250,361,2025-02-05 01:05:13+00:00,picked_up,Japan
1251,362,2023-07-07 22:36:46+00:00,label_created,Australia
1252,362,2023-07-08 10:36:46+00:00,picked_up,Australia
1253,362,2023-07-09 02:36:46+00:00,in_transit,India
1254,362,2023-07-09 11:36:46+00:00,customs_clearance,Brazil
1255,362,2023-07-09 22:36:46+00:00,out_for_delivery,Brazil
1256,363,2023-08-01 16:06:08+00:00,label_created,Japan
1257,363,2023-08-02 00:06:08+00:00,picked_up,Australia
1258,364,2024-09-22 11:35:00+00:00,label_created,Brazil
1259,364,2024-09-22 21:35:00+00:00,picked_up,Canada
1260,364,2024-09-23 05:35:00+00:00,in_transit,New Zealand
1261,364,2024-09-23 21:35:00+00:00,customs_clearance,Japan
1262,364,2024-09-24 11:35:00+00:00,out_for_delivery,New Zealand
1263,365,2023-12-25 23:53:25+00:00,label_created,Brazil
1264,365,2023-12-26 11:53:25+00:00,picked_up,India
1265,365,2023-12-27 01:53:25+00:00,in_transit,Australia
1266,365,2023-12-27 16:53:25+00:00,customs_clearance,Japan
1267,366,2025-06-18 21:52:51+00:00,label_created,Australia
1268,366,2025-06-19 10:52:51+00:00,picked_up,Brazil
1269,366,2025-06-19 23:52:51+00:00,in_transit,Peru
1270,366,2025-06-20 09:52:51+00:00,customs_clearance,Netherlands
1271,367,2024-04-04 06:54:47+00:00,label_created,Paraguay
1272,367,2024-04-04 14:54:47+00:00,picked_up,Brazil
1273,367,2024-04-05 03:54:47+00:00,in_transit,New Zealand
1274,368,2023-10-10 09:58:46+00:00,label_created,India
1275,368,2023-10-10 20:58:46+00:00,picked_up,Brazil
1276,368,2023-10-11 11:58:46+00:00,in_transit,Australia
1277,368,2023-10-12 02:58:46+00:00,customs_clearance,Brazil
1278,368,2023-10-12 09:58:46+00:00,out_for_delivery,Peru
1279,369,2025-06-21 23:17:29+00:00,label_created,Brazil
1280,369,2025-06-22 09:17:29+00:00,picked_up,Paraguay
1281,369,2025-06-22 23:17:29+00:00,in_transit,Brazil
1282,369,2025-06-23 10:17:29+00:00,customs_clearance,Australia
1283,370,2023-07-20 07:33:23+00:00,label_created,Netherlands
1284,370,2023-07-20 19:33:23+00:00,picked_up,Netherlands
1285,371,2024-03-26 11:01:47+00:00,label_created,Peru
1286,371,2024-03-26 22:01:47+00:00,picked_up,Australia
1287,372,2024-08-08 21:14:14+00:00,label_created,Japan
1288,372,2024-08-09 10:14:14+00:00,picked_up,India
1289,372,2024-08-10 01:14:14+00:00,in_transit,India
1290,372,2024-08-10 09:14:14+00:00,customs_clearance,Netherlands
1291,372,2024-08-11 01:14:14+00:00,out_for_delivery,Peru
1292,373,2024-07-22 13:46:04+00:00,label_created,Australia
1293,373,2024-07-23 00:46:04+00:00,picked_up,Canada
1294,373,2024-07-23 16:46:04+00:00,in_transit,Australia
1295,373,2024-07-24 04:46:04+00:00,customs_clearance,Peru
1296,374,2024-06-06 17:01:00+00:00,label_created,India
1297,374,2024-06-07 04:01:00+00:00,picked_up,Peru
1298,374,2024-06-07 18:01:00+00:00,in_transit,Paraguay
1299,375,2025-05-07 17:31:22+00:00,label_created,Brazil
1300,375,2025-05-08 08:31:22+00:00,picked_up,Canada
1301,375,2025-05-08 19:31:22+00:00,in_transit,Australia
1302,375,2025-05-09 08:31:22+00:00,customs_clearance,Brazil
1303,375,2025-05-09 15:31:22+00:00,out_for_delivery,Peru
1304,376,2024-12-15 06:58:46+00:00,label_created,Paraguay
1305,376,2024-12-15 18:58:46+00:00,picked_up,Canada
1306,376,2024-12-16 06:58:46+00:00,in_transit,Paraguay
1307,377,2023-11-08 01:48:04+00:00,label_created,Paraguay
1308,377,2023-11-08 12:48:04+00:00,picked_up,Netherlands
1309,377,2023-11-09 02:48:04+00:00,in_transit,New Zealand
1310,377,2023-11-09 17:48:04+00:00,customs_clearance,Japan
1311,378,2023-12-26 05:34:52+00:00,label_created,Japan
1312,378,2023-12-26 15:34:52+00:00,picked_up,Peru
1313,378,2023-12-27 04:34:52+00:00,in_transit,Japan
1314,378,2023-12-27 13:34:52+00:00,customs_clearance,Bolivia
1315,379,2025-06-20 07:21:42+00:00,label_created,Peru
1316,379,2025-06-20 17:21:42+00:00,picked_up,Brazil
1317,379,2025-06-21 09:21:42+00:00,in_transit,Netherlands
1318,379,2025-06-21 19:21:42+00:00,customs_clearance,New Zealand
1319,380,2023-10-03 12:09:02+00:00,label_created,Australia
1320,380,2023-10-04 00:09:02+00:00,picked_up,Australia
1321,380,2023-10-04 17:09:02+00:00,in_transit,Brazil
1322,381,2024-06-03 15:52:04+00:00,label_created,Bolivia
1323,381,2024-06-04 04:52:04+00:00,picked_up,Peru
1324,382,2024-09-11 17:57:13+00:00,label_created,Brazil
1325,382,2024-09-12 04:57:13+00:00,picked_up,Japan
1326,382,2024-09-12 16:57:13+00:00,in_transit,Peru
1327,382,2024-09-13 05:57:13+00:00,customs_clearance,Japan
1328,383,2025-03-11 09:19:20+00:00,label_created,Paraguay
1329,383,2025-03-11 19:19:20+00:00,picked_up,Brazil
1330,383,2025-03-12 10:19:20+00:00,in_transit,Paraguay
1331,383,2025-03-12 18:19:20+00:00,customs_clearance,Netherlands
1332,384,2025-02-25 02:35:18+00:00,label_created,Brazil
1333,384,2025-02-25 13:35:18+00:00,picked_up,India
1334,385,2025-09-04 18:21:00+00:00,label_created,New Zealand
1335,385,2025-09-05 11:21:00+00:00,picked_up,Peru
1336,385,2025-09-05 23:21:00+00:00,in_transit,Brazil
1337,385,2025-09-06 07:21:00+00:00,customs_clearance,Canada
1338,385,2025-09-06 18:21:00+00:00,out_for_delivery,Canada
1339,386,2024-09-29 06:33:38+00:00,label_created,Netherlands
1340,386,2024-09-29 18:33:38+00:00,picked_up,New Zealand
1341,387,2023-08-04 08:33:31+00:00,label_created,Australia
1342,387,2023-08-04 17:33:31+00:00,picked_up,Japan
1343,388,2024-09-05 10:50:59+00:00,label_created,Brazil
1344,388,2024-09-05 21:50:59+00:00,picked_up,Bolivia
1345,389,2025-02-23 16:37:31+00:00,label_created,Netherlands
1346,389,2025-02-24 09:37:31+00:00,picked_up,India
1347,389,2025-02-24 22:37:31+00:00,in_transit,Brazil
